"id","price","school","lat","lon","rate","hoa","hvac","garage","view","year","bath","bed","stories","lot","living"
2403,-0.620695698867132,1,0.852764953854613,1.93350217282324,-0.186700460590818,1,1,2,0,6,3,3,2,-0.00622984833930805,-0.251139836649603
2406,-0.299716473292737,0,-0.947089491468134,-0.53436436800911,-0.372584646816108,0,1,0,0,5,3,3,2,-0.0239338083279942,-0.40728911787137
2407,-0.197665655543632,1,-0.778926517846265,-2.34930374326064,0.200740541879983,1,1,0,0,5,3,3,1,0.00933259567555439,-0.110605483550012
2409,1.46443321720802,0,0.271880231499877,0.382854849415532,-0.299357675826675,0,1,0,0,3,4,4,2,-0.0122266201002984,0.467146856970527
2410,-0.580977351765823,0,-1.17544485284591,0.255290068215519,-0.287707629011576,1,1,1,0,6,3,3,2,0.000160442353705682,-0.547823470970961
2411,0.238485264885616,0,-0.454615178442438,0.315399094213201,-0.168376891622118,1,0,2,0,3,1,1,1,-0.0197359802562536,-1.00065638651409
2412,-0.393510124546657,0,-1.02729964000514,-0.405535087428902,-0.170702995533509,1,1,1,0,5,0,1,1,-0.00968719324208496,-0.165257731977631
2413,-0.21520773680657,1,-0.764425338791239,0.947905271655505,-0.251469250568642,1,1,2,1,NA,3,3,2,-0.0212845826606225,-0.243332372588514
2414,-0.192716786266465,0,-1.32938920500073,-1.01934023126713,-0.180741805479173,1,1,0,0,4,2,2,1,-0.00685526235627379,0.0533512617328436
2415,0.469456092879796,1,-0.495725295921034,-0.623624647271472,-0.20631839642107,1,1,0,1,5,3,4,2,-0.00949833929033267,0.545221497581411
2416,-0.486667961714851,1,-1.18604062638131,1.00502897620864,-0.325114011827304,1,1,0,0,6,3,3,2,-0.0121642543766965,-0.383866725688105
2417,-0.0292605675856981,1,1.15929868590481,0.0899446126329822,-0.271435930331735,1,1,1,NA,5,4,6,2,-0.0106349765627395,1.16201115840739
2418,-0.402520824195628,0,-0.958452780475384,-0.825380989072992,-0.190727640010725,0,1,0,0,5,3,2,2,-0.018487787393742,-0.4541339022379
2419,-0.474197565899837,1,-1.59869721704342,0.107425068190719,-0.31557001637955,1,1,2,0,6,3,5,2,-0.0199828079792415,0.209500542954611
2420,2.47713151248927,0,-0.327276670560506,-0.0246413100164778,-0.37245995059499,0,1,2,1,4,3,3,2,-0.0169743206083038,0.78725288347515
2421,-0.226424663925008,0,1.55572598225671,0.197933304927921,4.042235109764,0,1,2,1,5,3,4,2,-0.0205686944249103,-0.0637606991834819
2422,0.195711243900418,1,0.452084601130909,-0.953016328887047,-0.319954232848811,1,1,2,0,5,3,3,2,-0.0221260807340118,0.615488674131206
2423,-0.562214809303308,0,-1.41378908678702,-0.573945710817501,-0.178590653685371,1,1,0,0,6,3,3,2,-0.00322136096837031,-0.446326438176812
2425,-0.253125693820504,0,0.133285364860858,0.683275857092027,-0.310943006858181,0,0,3,0,2,1,2,1,-0.013042644849963,-0.992848922452998
2426,0.848536349093057,0,0.877497702266771,-0.555750332966666,-0.329260245143872,1,1,1,0,5,4,3,1,-0.0196411140851409,0.83409766784168
2428,-0.712239591724087,0,-1.12042271976108,-0.18267866720753,-0.309565224182195,0,1,1,0,4,3,5,2,-0.00784784359106493,-0.141835339794366
2430,-0.418959577159303,0,0.750002268242689,0.601280812005301,-0.323572096669183,1,1,3,NA,6,3,3,2,-0.00565274579837196,-0.305792085077221
2431,2.17090373517755,0,0.820153067380534,-0.0248996124601223,-0.213394511718531,1,NA,1,1,6,4,5,2,-0.00953962364257619,0.927787236574741
2432,-0.373109016180457,0,2.14633162185789,-0.0403828784660669,3.97519674874434,1,1,0,0,6,2,3,1,0.00238277025106991,0.0143139414274018
2434,1.24130098994612,0,-0.370047521251363,0.0717527158153913,-0.369018628138875,0,1,1,0,6,4,4,1,-0.0224475716472273,0.396879680420732
2436,0.46783636386863,0,-0.38649589770308,0.26890138324258,-0.251908376645085,0,0,0,0,3,2,2,1,-0.0148793593295632,-0.657127967826198
2437,0.608984438614487,0,-0.190175131880291,-0.32090839213356,-0.267544167013892,0,1,1,0,5,3,3,2,-0.0244828023737858,0.279767719504406
2438,-0.401528957360494,0,-1.29431572355607,-1.04256121205048,-0.169430109123191,1,1,2,0,4,2,3,1,0.00157201584424494,0.131425902343727
2441,-0.611219495562366,1,-1.03023862503934,0.533762301694461,-0.273872627330711,0,1,0,0,5,2,2,1,-0.00763702987748097,-0.711780216253816
2442,-0.449747702901242,0,-0.900415924657777,-0.482677861986192,-0.180527404447501,0,1,0,0,4,2,5,1,-0.0153958529278439,-0.337021941321575
2443,1.01749856704832,1,0.723255070650776,-0.951222834299752,-0.36169706768469,1,1,0,1,6,4,5,2,0.00555903020240154,1.6929187145614
2444,-0.403950796123797,1,-1.19111733829857,0.971566898411659,-0.363844588624747,1,0,3,0,6,3,3,2,-0.0212687716321037,-0.235524908527426
2448,0.262129899417507,1,-0.828060805396547,-2.55333399195034,0.225049111175956,1,1,1,1,5,4,6,2,-0.00589869513088658,0.763830491291885
2449,-0.0488609977606507,0,1.44154137136028,-0.0742436404120557,-0.327127633616207,0,1,3,1,5,3,4,2,-0.0241744873176692,0.139233366404816
2450,-0.747567842008061,1,1.2647244442583,0.566955365256513,-0.221844849611427,1,1,0,0,5,3,3,2,-0.00525307813303571,-0.74301007249817
2451,-0.311843707974685,0,-0.740173758355231,0.478371409347096,-0.207416290024467,0,0,3,1,4,2,4,1,-0.0167459390852545,-0.469748830360077
2452,-0.692571441813824,1,-1.48464436767197,-0.761218601048122,-0.173063607098643,1,1,1,0,6,3,5,2,-0.0161222818492353,-0.204295052283073
2453,-0.295387792787329,1,1.25067165010917,0.778602819168635,-0.312841496624797,0,1,1,0,4,2,4,2,-0.0161864043537837,-0.516593614726607
2454,0.583427533120364,1,-0.918045779619352,-2.47129071785714,0.325218762613419,1,1,4,0,5,5,7,NA,-0.00768709813445716,1.41185000836222
2457,0.478985552837273,0,NA,-0.0928611705818707,-0.358536384822512,0,1,2,1,4,3,5,2,0.00439779799674324,-0.173065196038719
2459,-0.315015600569692,0,-1.2860793045543,-0.205955994056612,-0.310114369390339,1,0,2,0,6,2,3,1,-0.0115783679310277,-0.196487588221984
2460,-0.536644523775167,0,2.22662313340451,0.466274999019544,4.03123707378864,1,1,0,0,5,2,3,1,-0.00791460126703318,-0.672742895948375
2461,-0.580052150281673,0,0.570309179716603,0.593541443622201,-0.33743723633673,1,1,0,0,3,2,3,1,-0.0200697686360949,-0.875736961536672
2462,-0.573255174279304,0,-0.682108178004767,0.417747107074946,-0.295888850372713,1,1,1,0,5,2,1,1,-0.00123619849878804,-0.985041458391909
2463,-0.33974821252042,0,0.222653881328378,0.791013693812785,-0.278017412001943,0,0,2,1,6,3,4,1,0.00196202121437526,0.240730399198964
2466,-0.0260742433688594,0,-0.72997094555333,-0.096563702950748,-0.296381604467701,0,1,0,0,6,3,4,2,-0.00994192647933225,-0.727395144375993
2468,-0.418014509455127,0,0.700801521532504,1.23365153908932,-0.245904037280652,0,1,1,0,4,2,3,1,-0.00243168793290374,-0.547823470970961
2470,0.523226473669499,1,0.587516432815675,-1.48200304395413,-0.305169038695651,1,0,0,1,6,4,3,2,-0.0142530669221242,1.20885594277392
2471,0.08344714672629,0,1.43054691393589,-0.229019318722316,-0.290604761538021,0,1,2,1,5,2,3,1,-0.0147888851108167,-0.00130098669477498
2472,-0.27315228110693,1,1.52271435752847,0.320098733817328,-0.294732321652457,0,0,3,1,5,3,3,2,0.00323832257203147,-0.524401078787696
2475,-0.359430411167104,0,-0.67664157574087,0.476983467693,-0.245840732288187,1,1,1,0,6,3,3,2,-0.0221752706005147,-0.563438399093138
2476,0.118440112785672,1,-1.05879612454223,-2.4451066687858,0.402827842574567,1,1,3,1,6,4,6,2,-0.00418671209849019,0.912172308452564
2483,0.922327742567804,0,1.41579862502023,-0.345324688314847,-0.260758843010693,1,1,0,0,6,4,5,2,-0.0119402648060135,1.38062015211787
2486,0.519907171579429,0,0.321047162868029,0.290176753609117,-0.325968939488293,0,1,0,0,3,2,4,1,-0.0122389175669241,-0.0325308429391285
2488,-0.674966995635888,0,-1.42003252521363,1.54604783867468,-0.368297086208387,1,1,0,1,6,2,5,1,0.00203229245223658,-0.508786150665519
2489,-0.651925240369896,0,-0.235272420186367,1.13071555630148,-0.334456880417031,0,1,0,0,3,3,4,1,-0.00272067839860841,-0.337021941321575
2490,-0.38263287956765,1,-0.546329047604909,-1.36060670863193,-0.317317924682662,0,1,3,1,5,3,3,2,-0.000204089692699912,-0.446326438176812
2491,-0.70831619578932,1,-0.150370964104478,1.08603378818696,-0.327382264902208,0,0,0,0,4,0,3,1,0.0022703362704918,-0.688357824070551
2492,-0.762077725304906,0,-0.636325838691386,1.0097454452615,-0.267943886808173,0,1,0,0,4,1,3,1,0.00119255115979381,-0.961619066208644
2495,-0.120838189980858,1,2.18576967620071,0.192194244778908,4.07853995888216,1,1,1,1,6,3,NA,2,-0.0120764153293698,0.560836425703588
2499,-0.206359350921304,1,-0.666780353569837,-1.16932933209272,NA,1,1,2,0,6,3,4,2,-0.0181662964805264,0.0455437976717552
2501,-0.0344871583740862,0,2.15676877399108,0.256691557611036,3.95890020158636,1,1,3,1,6,3,4,1,0.00158782687276373,0.209500542954611
2502,-0.426585151360482,0,-1.46972209603656,-0.333528949218411,-0.327821494723329,1,NA,3,1,6,2,2,1,-0.0222745287239938,-0.36044433350484
2504,-0.53229829450876,1,0.574236824475445,1.842880976939,-0.198578062748325,1,1,0,0,6,3,4,2,-0.0230448771690485,0.279767719504406
2506,2.06664031889237,0,-0.50133508033508,0.404574808922645,-0.368712332632893,0,1,1,1,2,3,4,2,0.00548348862170063,0.35784236011529
2507,0.568377147887178,0,-0.584839205215297,0.0972725472298931,-0.346339123731349,0,0,3,0,6,0,6,2,NA,11.1165278362951
2509,-0.678710890465619,1,-0.560192096798054,2.36320479997972,-0.373674217691663,1,1,1,0,6,2,4,1,0.00476935716693497,-0.69616528813164
2510,-0.67814775377857,1,-0.520371514538762,-1.36022740416336,-0.190401036588888,1,1,0,0,5,3,4,2,-0.00404968318466062,-0.141835339794366
2514,-0.681981072223869,1,1.33822877000108,0.67607792167782,-0.374946769766901,1,1,0,0,5,2,4,2,-0.0141942147604153,-0.26675476477178
2515,-0.071339686075675,0,-0.541956807888227,0.0764783431319884,-0.348024107526658,1,1,0,0,6,3,3,2,-0.00134160535558002,-0.399481653810282
2516,3.11503897657312,0,-0.424833015281861,NA,-0.363391852622017,0,1,2,1,6,4,5,2,-0.0177130469963209,1.0214768053078
2517,0.0991647861913886,0,0.68957301165218,0.651495692652788,-0.226932614714701,0,1,6,0,4,2,3,1,0.000968561589110855,-0.446326438176812
2518,0.416275150233905,0,0.448054915559836,0.170714323021615,-0.261383411965337,0,1,1,1,5,3,4,3,-0.0215726947358539,0.389072216359643
2520,-0.564697822611304,1,0.844745575678875,1.95170803018963,-0.250672430480719,1,1,0,0,6,3,4,2,-0.00217344113376339,-0.0715681632445703
2522,-0.302400216245457,0,0.992208788021746,1.16022649005281,-0.153140296968958,0,1,0,0,4,2,4,2,0.00117586174080175,-0.141835339794366
2523,0.173700845936873,1,1.19928184814949,0.257556559104942,-0.333901288233138,0,1,3,0,5,2,4,1,-0.00662775922369777,0.186078150771346
2524,-0.548202347317139,0,0.289210227393507,0.999846290283241,-0.334311499103047,0,NA,0,1,4,2,3,1,0.00758020668138774,-0.461941366298989
2525,-0.756311879314349,0,-1.44835649161296,-0.723328027144257,-0.19773771767249,1,1,3,0,6,2,2,2,0.00340521676195211,-0.368251797565928
2526,0.389724121877295,1,1.28397627052883,0.282718008957206,-0.315599649135944,0,0,3,0,5,4,5,2,0.00402009009323865,0.865327524086034
2531,6.58407624184663,1,0.561044712858107,-0.250257976668577,-0.251796058749713,1,1,3,0,5,4,3,2,-0.0157015328125406,1.66168885831705
2533,1.07227159988621,1,0.475995754506175,-0.512291421749938,-0.346215538407834,0,1,4,1,6,3,4,1,0.00109504981726123,0.662333458497736
2534,-0.393988441008431,0,0.517296925740601,0.767089743096457,-0.272974036863094,0,0,2,0,4,2,3,1,-0.00804284627613009,-0.766432464681435
2535,0.74682277706776,1,0.851606189734508,-0.240132237142011,-0.246733465801664,1,1,3,1,5,3,5,2,-0.0073269580404179,0.615488674131206
2536,-0.0312040797315786,0,-1.20962461783888,-2.61491692892379,0.336443936274862,1,1,2,0,6,3,4,2,-0.021912631849008,0.912172308452564
2537,0.253265748308021,0,0.865848688382509,0.434629660917221,-0.206354612659368,0,0,0,0,4,3,3,2,-0.0197526696752457,-0.0793756273056587
2539,-0.105562344679189,0,0.188798021230754,1.08895374342183,-0.210782211467608,0,1,1,0,4,2,3,1,-0.000294563911446361,-0.532208542848784
2541,-0.295051651118416,0,2.13352491306098,NA,4.0651009189811,1,1,2,1,6,3,4,2,-0.00521882090457832,-0.165257731977631
2542,-0.686304660106276,1,0.134814248931944,1.63053467037373,-0.202158128276552,0,1,2,0,6,2,4,1,-0.0134879888199091,-0.641513039704021
2543,-0.748998026110736,0,-1.18501057913318,0.298210572807617,-0.255453062822755,1,0,1,0,5,2,2,2,-0.00760716460138991,-0.711780216253816
2544,-0.635144571040595,0,-1.05463049454528,0.376174834023461,-0.326293748641713,0,1,2,0,5,2,3,1,0.00720776912072275,-0.758625000620347
2547,0.11005140060625,0,1.21569640200441,-0.767360893482156,-0.23932617963888,1,0,2,0,6,4,5,2,-0.00811487429493794,0.428109536665085
2552,0.742657409149217,1,0.189789844103187,NA,-0.189657126444628,1,1,1,0,5,4,3,2,0.00999753726381713,0.662333458497736
2553,-0.414811958053111,0,-1.41014744956047,NA,-0.267517932735766,0,1,3,0,5,2,3,1,-0.024589087621051,-0.4541339022379
2554,0.963499093541155,1,-0.346372666984167,-1.57548480182444,-0.298692300666726,NA,1,2,0,6,4,4,1,-0.0117926952065047,0.732600635047532
2556,-0.68591791981815,0,0.664594388611252,1.14181395386886,-0.231290861990288,0,1,0,0,4,1,3,1,-0.0249896336768605,-0.805469784986877
2558,-0.532324660375373,1,-0.974199785629575,0.516540005477748,-0.223951354441719,0,1,0,1,5,2,1,1,-0.012416352442524,-0.852314569353407
2559,-0.520871778478568,0,0.453332409492544,0.817215045472732,-0.306714334638739,0,1,0,0,3,2,4,1,-0.0165887071905398,-0.860122033414496
2560,-0.695322977016776,0,-0.481114057029549,2.28207019746126,-0.338672737491031,1,1,0,0,5,2,4,1,-0.00363771805269863,-0.321407013199398
2562,-0.296815527847329,1,0.780542357237704,-0.992493227386223,-0.214900156140895,1,1,3,0,5,3,3,2,-0.00491841136272118,0.287575183565495
2563,-0.195927152275273,0,-0.173347011820514,0.200623185105092,-0.329674255715145,0,0,0,0,2,2,2,1,-0.00224546915257124,-0.376059261627017
2564,-0.0978690680955452,0,-1.27722625041281,-0.226060050057293,-0.159257822040403,1,0,4,0,6,3,4,2,-0.00425522655540497,0.123618438282639
2566,-0.753975471982442,0,-0.0485866171358743,0.833504157474338,-0.308644624144476,0,1,4,0,NA,3,4,1,-0.00561673178896804,-0.297984621016133
2571,-0.467149399786352,1,-0.976774490988409,-2.45953576861283,0.257966019567941,1,1,2,1,6,3,NA,2,0.00439955477768977,0.537414033520322
2572,5.37528484859485,1,1.30987571684407,-1.32258734474812,-0.156411836795624,1,1,5,1,6,7,NA,2,-0.00516172552381599,5.35461935921185
2573,-0.187127660966315,0,0.669602860918482,0.614856933058923,-0.208230855230167,0,1,0,0,4,2,3,1,0.00540267669816011,-0.524401078787696
2574,-0.306200784155162,1,1.55239124363196,-0.617842435182738,-0.376429911831944,1,1,2,0,5,3,4,2,-0.0228182524269458,0.381264752298555
2576,-0.579229764957845,0,-0.920697014050812,-0.876342312054309,-0.311349685893811,1,1,2,0,6,3,3,2,0.00651471903731549,0.0767736539161087
2577,0.193721373072679,0,0.329254470721875,0.342100522215128,-0.317681789087418,0,1,3,0,3,2,3,1,0.00376623524646463,-0.657127967826198
2579,-0.870234815222416,1,0.408140167649753,1.5581193053292,NA,1,1,2,0,4,3,3,2,0.00369245044671025,-0.376059261627017
2581,-0.545273401058351,1,-1.3043700886136,-0.540081422326577,-0.168774511584201,1,1,3,0,6,3,2,2,-0.0183182580324015,-0.540016006909872
2583,0.0107115075314272,0,0.222793104830867,0.316697856834907,-0.204587078603663,0,1,1,0,3,1,3,1,-0.00743500006862968,-0.83669964123123
2584,-0.55469115013315,1,0.828172851797476,1.4962588149493,-0.17417899107833,1,1,1,0,6,2,3,1,-0.0122283768812449,-0.337021941321575
2585,18.1778654747406,1,0.476214799300172,-0.139398004817491,-0.233925564214013,1,1,0,0,NA,7,6,2,0.00572592439232218,5.06574318895158
2586,-0.71477165481731,0,1.00493181811315,1.37982562143588,-0.369080561611982,0,1,0,0,5,2,2,1,-0.00119315736559798,-0.860122033414496
2588,0.800085377357614,0,-0.482158956705735,0.205394520591821,-0.325730999860066,0,0,2,0,2,3,3,2,-0.0128546692886839,-0.500978686604431
2589,-0.379127933237754,0,0.914875012000174,0.82775243809538,-0.262207842103435,0,1,0,0,5,2,3,1,-0.0181645396995799,-0.64932050376511
2590,-0.500061040707608,0,1.66042697329029,0.278757513650042,3.97460070401109,0,1,2,0,5,3,4,2,-0.0129925765929868,-0.219909980405249
2591,0.766282249953808,0,-0.536317343978008,0.189137711062881,-0.234758958816392,0,1,2,0,6,3,3,2,-0.0180020374620256,0.0767736539161087
2592,-0.0581540948322213,1,1.23899419693952,0.535617883021725,-0.347481690864461,0,1,3,0,4,2,3,1,-0.0161618094205323,-0.524401078787696
2593,-0.355407616804152,0,-0.727684681771537,-0.0804688659637146,-0.294442338159623,0,1,2,0,6,3,4,1,0.00216580780417308,0.256345327321141
2595,-0.544990543246496,0,0.678839424359214,1.1629654601849,-0.331929744256884,0,0,1,0,4,2,4,1,-0.0121273619768193,-0.875736961536672
2600,-0.406623359485719,0,-1.13202980309762,-0.41773534329173,-0.372598137509519,0,0,2,0,5,2,3,1,-0.0152614591854341,-0.74301007249817
2603,-0.183764895722255,1,NA,-0.214651575563536,4.05784615093665,1,1,3,0,6,4,5,2,0.00289311511603774,0.748215563169708
2605,-0.141424451348444,0,1.08373825765207,1.00988760487184,-0.272287013664348,1,1,2,1,5,3,4,NA,0.00679316881734097,0.00650647736631339
2607,-0.0111427037813563,1,-1.48434006239618,0.675452795174265,-0.221888962678365,1,0,3,0,6,3,4,1,-0.00524605100924958,0.396879680420732
2608,-0.468499839411994,1,-0.968431397618454,1.00706642972078,-0.346400765186289,1,0,2,0,6,3,4,2,-0.0154371372800874,-0.383866725688105
2609,1.63084041629252,1,0.379260272609103,-0.340796154160744,-0.264722674071185,NA,1,0,0,5,3,5,2,0.000895655179829736,1.23227833495719
2610,-0.334179021259015,0,-0.686297425315479,0.528139854173382,-0.30385124459506,0,1,1,0,4,2,3,1,-0.0190965119917156,-0.657127967826198
2611,-0.531503054654665,0,0.497928737554262,0.182185207439879,-0.313528240773455,1,0,2,1,4,3,2,2,-0.00481124772498266,-0.719587680314905
2612,0.0477979781819268,0,-1.24320449238337,-1.10176585124593,-0.191316738890725,1,1,0,0,6,3,4,2,-0.00979787044171654,1.0214768053078
2614,-0.615260508912582,1,0.117882277908407,1.64877480444032,-0.217375658112421,0,1,0,0,5,2,3,1,-0.0247814551346964,-0.688357824070551
2615,-0.385592794830573,1,0.333318328030984,0.504811831854188,-0.24876753663279,0,1,0,0,3,1,4,1,-0.0178325081006851,-0.774239928742523
2616,-0.239427471414195,1,-1.38076089700047,0.777273894925696,-0.282510261697903,1,1,2,0,6,4,4,2,-0.0201268640168572,0.396879680420732
2617,0.169743785259643,0,-1.3189971312324,-1.2723185161728,-0.326266675690761,NA,1,2,1,6,3,5,1,-0.00998057566015597,0.732600635047532
2618,-0.0538591145546553,0,-0.0256911539931649,0.852229352995702,-0.315021455942779,1,1,0,0,6,NA,4,2,-0.018026632395277,-0.399481653810282
2619,-0.461530587371165,1,-1.17472993894507,-0.765182658214607,-0.344651467040499,0,1,1,0,5,2,4,1,-0.00927259293870318,-0.594668255337491
2620,-0.217894174664913,1,-1.09062172896455,-1.66300608522385,-0.231293843074733,1,1,3,0,6,4,5,2,-0.00856285343630385,1.24008579901828
2622,-0.777988637958843,1,1.50268056713171,0.447883494070311,-0.365906165761365,0,1,0,0,5,2,3,1,-0.0150726052336818,-0.610283183459668
2625,-0.673149001123183,1,1.40601753452504,0.703770139320343,-0.287891321145824,1,0,1,0,5,3,3,2,-0.0164692460861755,-0.180872660099807
2626,0.022725099391689,1,0.814979642725839,-1.47731277727967,-0.376859304599429,1,1,1,1,6,4,4,2,-0.0177437906628852,0.631103602253383
2627,-0.467191651093528,1,-1.14508726306171,-0.684139749281998,-0.323425324304966,0,1,0,0,5,3,4,2,-0.00555436606536612,-0.329214477260486
2629,-0.470501028197405,0,-1.47217297116751,-0.709247297879945,-0.31856469783281,1,0,4,0,6,3,4,2,-0.0205344371964529,0.26415279138223
2635,0.589574100786751,0,0.096208327534271,0.305249820298345,-0.284213087477857,0,1,1,0,2,2,3,2,-0.0151384845191768,-0.110605483550012
2636,-0.227817738139449,1,-0.841086226817135,-0.92014024523829,-0.369329741892148,0,0,2,0,5,2,3,1,-0.00575024714090454,-0.297984621016133
2637,-0.340748359688565,0,0.776903300587267,0.787128986587877,-0.215941076957403,0,0,1,0,4,2,3,1,-0.00950448802364553,-0.516593614726607
2638,-0.251718565829917,0,-0.926618675474226,-0.469232355845134,-0.361175715234958,0,1,2,0,4,2,4,1,-0.0108018707526601,-0.438518974115724
2639,-0.781690588497306,0,0.829760083335849,0.855443924053782,-0.225985820930688,0,1,2,0,4,2,3,1,-0.00364562356695803,-0.532208542848784
2640,6.36352872722889,1,0.412674692241534,-0.510292400310315,-0.228176438334331,1,1,3,0,4,3,4,1,0.00203492762365638,-0.282369692893956
2641,0.368135594783882,1,-1.6675760697024,-2.43735539552532,0.233015845716544,1,1,2,0,6,4,4,1,0.0113889077734713,1.14639623028522
2642,1.0224078256554,1,0.403092283369764,-0.3096848783356,-0.159764019734177,1,1,1,1,5,5,3,2,-0.00525307813303571,1.50553957709528
2643,0.83607083902482,1,-0.909535862938209,-2.79300375385171,0.369144503042654,1,0,4,1,6,4,5,2,-0.00797608860016184,1.08393651779651
2645,-0.246871944385171,0,-1.22972220866687,-1.12419144712194,-0.199447237031815,1,1,1,0,6,2,2,1,-0.0190438085633196,-0.0247233788780401
2646,-0.0499787735944132,0,2.07752886468998,0.162771452528861,4.11516691149673,1,1,0,0,6,4,5,2,-0.0184377191367658,1.07612905373542
2648,-0.0398638581434577,0,NA,0.440098460372629,-0.188838405991533,0,1,4,0,2,1,3,1,-0.008836911263963,-0.594668255337491
2649,-0.764111227059309,0,-1.11718100554998,0.258217689436163,-0.20231299094063,0,1,0,1,4,2,2,1,-0.01373833010479,-0.633705575642933
2650,0.364013310969381,1,0.897597523271876,-1.50597987932473,-0.284224871056782,1,1,4,0,6,4,4,2,-0.00702039976524789,1.13078130216304
2652,0.385374535611575,0,-0.536032320182147,0.399850117515553,-0.28159887603574,0,1,0,0,2,2,1,1,-0.0249307815151517,-0.657127967826198
2653,-0.36151088261335,1,0.588310157004705,-1.36064757814345,-0.368370517962552,1,1,0,0,6,2,3,1,0.00432049963509579,-0.243332372588514
2654,-0.0984184421836719,0,-0.166756046691255,0.71009270612424,-0.328450140906855,0,1,0,0,6,2,2,2,0.00352116430442328,-0.477556294421165
2657,1.84749763504228,1,0.202620161903936,0.415350164316428,-0.28241413852539,0,0,3,1,6,3,3,1,0.000404634905273767,0.342227431993113
2658,1.37928507524315,1,0.413401774478413,-0.278912044879512,-0.333525619143509,1,1,NA,1,5,4,3,2,-0.0147309113395812,1.13078130216304
2659,2.069810479444,1,0.300459366316593,0.0914340828299327,-0.200572736432696,0,1,0,0,5,2,4,1,-0.0084750143889772,0.40468714448182
2661,-0.450768796501614,0,-1.28155904981897,-0.484938792146916,-0.284402809036523,1,1,2,0,6,3,2,2,0.00292473717307533,-0.180872660099807
2664,-0.302549342338141,0,-0.787440364349306,-0.277807286128832,-0.197443717433508,0,1,3,0,4,2,4,1,-0.0244160446978175,-0.438518974115724
2665,-0.426291126239223,1,1.3774257108698,0.970066297138069,-0.314715244388082,0,1,0,1,5,3,4,2,-0.0154230830325152,0.147040830465904
2666,-0.159865808204946,1,-1.09045080732119,-1.65996982750661,-0.26469936926767,1,0,3,0,6,4,4,1,-0.0212353927941195,0.513991641337057
2667,-0.279398512638724,0,2.12521201998546,0.213816539268331,4.16649169673958,1,1,1,1,6,3,3,2,-0.0100288871361856,0.256345327321141
2668,-0.212598945680803,1,-1.54758775306233,-0.848841472681747,-0.328963533262599,1,0,0,0,6,4,4,2,0.0020630361188009,0.303190111687671
2669,0.299681252052132,1,-1.06275456148903,-2.43668531289078,0.242504519104353,1,1,3,NA,6,4,3,2,0.00444962303466596,1.63826646613378
2670,-0.466637047608106,0,1.35050117168343,1.01006711216854,-0.26439219859972,0,1,3,0,4,2,3,1,-0.0248851052105418,-0.329214477260486
2671,0.411568169170132,0,-0.479467014298642,0.333684620002526,-0.252573895504014,0,1,2,0,2,2,3,1,-0.00939117565259416,-0.344829405382663
2674,-0.531730108643626,0,1.61171917771775,1.26555861838736,-0.207560924859785,1,1,1,0,6,2,4,1,-0.0234260986344462,-0.524401078787696
2676,-0.422527999301999,0,-0.797024042706158,-0.37862871297804,-0.331012283388239,0,1,0,1,4,2,4,1,-0.0237458327667152,-0.727395144375993
2677,-0.0419654142188127,1,0.461435335616334,-1.14709712987298,-0.258631663115487,1,1,0,0,5,2,3,1,-0.00292446498840624,-0.157450267916542
2680,-0.68893884176308,0,-0.931388935419349,0.421140778762304,-0.290930939323165,0,1,1,0,4,2,4,1,-0.02341907151066,-0.703972752192728
2682,-0.245177171750003,0,0.267771269595558,1.20573588887078,-0.333994432263798,0,1,2,0,4,2,4,1,-0.00251601341833732,-0.36044433350484
2684,0.912547955458054,1,-0.117188349959562,-1.08415181008115,-0.277603277997608,1,1,2,0,5,3,4,1,-0.0156505861650912,0.654525994436648
2685,-0.295403262107711,0,0.542209777133188,0.997928867160154,-0.243739756639756,0,1,1,0,4,2,3,1,-0.0140492803323264,-0.26675476477178
2686,-0.208831253471596,1,0.310391027139618,0.49354352403585,-0.17746079994812,0,1,1,1,2,3,3,1,0.0010959282077345,-0.703972752192728
2687,-0.333681330997309,0,1.61984185555181,0.0901941504455329,3.99362874444792,1,1,0,0,5,NA,5,2,-0.00115977852761386,0.0143139414274018
2690,-0.0713734174847977,0,1.48772259660412,-0.559811971233315,-0.182637845485308,1,1,1,0,5,3,5,2,-0.017370474711747,0.178270686710258
2691,-0.29577056285895,1,0.0507279391213019,1.18298006710471,-0.176329205337353,0,1,2,0,4,2,4,1,-0.0158763325167207,-0.157450267916542
2692,-0.440291757185654,1,-0.609913294768833,0.902425774493019,-0.273098348976887,0,1,0,0,4,2,3,1,-0.00327582117771284,-0.938196674025379
2693,0.158670559167842,0,-0.510789994014178,0.357979853157403,-0.252211326280173,0,1,1,0,6,4,3,NA,-0.00643187814815934,0.763830491291885
2694,-0.216944809864619,0,-0.278079970655505,0.856599392458941,-0.152626853475906,0,1,2,0,6,2,3,2,-0.00424292908877924,-0.946004138086468
2695,0.408876626093384,0,-0.483433835063044,-0.0823956095965284,NA,0,1,1,0,3,3,5,2,-0.0111365375229747,0.279767719504406
2696,-0.0316677522642574,0,-0.661499781925859,0.147800955762939,-0.247540726090424,0,1,1,1,6,3,3,1,0.00570308624001725,-0.797662320925789
2697,-0.190098745562045,0,-1.22972292368793,-0.709032313841572,-0.245169719686498,1,1,1,0,6,3,4,2,0.000120036391935424,0.0221214054884901
